row,paper_id,title,has_defense,defense_name,channel,consequence,defense_intervention_point,track,validated_against,is_extension_of,confidence,notes
492,205a6068eabc4620c4368a3c4c6dfa7418172129,CarePilot: A Multi-Agent Framework for Long-Horizon Computer Task Automation in Healthcare,N,,,,,ML/AI,,,high,"Domain-specific (healthcare GUI) actor-critic capability framework; general architecture paper, not framed as a context-pollution defense."
493,5d930fcf06f911ff99ca509135faf8144ee8e86d,WebAnchor: Anchoring Agent Planning to Stabilize Long-Horizon Web Reasoning,N,,,,,ML/AI,,,high,"RL reward-shaping/training methodology (Anchor-GRPO) targeting the plan anchor phenomenon; a training technique for planning quality, not a context-pollution mitigation mechanism."
494,1912a3a2f666dd320875e6b8407454f346f1b004,VSearcher: Long-Horizon Multimodal Search Agent via Reinforcement Learning,N,,,,,ML/AI,,,high,Multimodal search-agent SFT+RL training framework and benchmark; no context-pollution defense proposed.
495,b8edfd4dfd274ba42c77d56d655e785ccac7eb74,VideoSeek: Long-Horizon Video Agent with Tool-Guided Seeking,N,,,,,ML/AI,,,high,Efficiency-focused active evidence-seeking agent (reduces frame count); not framed as a context-pollution/degradation mitigation.
496,5df5f1166129e67e4eb3b102539766c365c91bb7,SAM: State-Adaptive Memory for Long-Horizon Reasoning Agent,Y,SAM (State-Adaptive Memory),memory,reasoning-corruption,reasoning,ML/AI,incidental,,high,"Named memory-consolidation technique explicitly targeting inaccessibility of temporally distant info as context grows; extensively benchmarked against heuristic context-management baselines (truncation, recent-k, summary). No adversarial evaluation."
497,453fe21f545a9b7f885aea2ee9165e4ada4e144f,Agent Memory: Characterization and System Implications of Stateful Long-Horizon Workloads,N,,,,,ML/AI,,,high,Systems-characterization/benchmarking paper profiling 10 existing memory systems' cost; no new defense/mitigation technique proposed.
498,db71c13ab10e6444a1920882361fb1478e459839,ColorBrowserAgent: Complex Long-Horizon Browser Agent with Adaptive Knowledge Evolution,Y,ColorBrowserAgent (knowledge-aligned progressive summarization + human-in-the-loop knowledge adaptation),tool-output,reasoning-corruption,none,ML/AI,incidental,,medium,"Named mechanism explicitly targeting 'long-horizon instability/decision drift' via memory-compression-based context stabilization, with ablation isolating the Summarizer's contribution; evaluated purely on natural degradation, no adversarial content."
499,1b81384dff55bae55127770a53ea0f19220f2526,Agent-BRACE: Decoupling Beliefs from Actions in Long-Horizon Tasks via Verbalized State Uncertainty,Y,Agent-BRACE (Agent Belief state Representation via Abstraction and Confidence Estimation),direct-input,reasoning-corruption,none,ML/AI,incidental,,high,Named belief-state technique explicitly addressing context growing without bound and diluting task-relevant information; maintains near-constant context window vs. raw history/summary baselines. No adversarial evaluation.
500,d9e214309a03bdea6b2ad5e858eb54b8db18141c,HiMAP-Travel: Hierarchical Multi-Agent Planning for Long-Horizon Constrained Travel,Y,HiMAP-Travel (day-level context isolation + transactional monitor + bargaining protocol),multi-agent,reasoning-corruption,none,ML/AI,incidental,,high,Explicitly targets and directly measures mitigation of 'Constraint Drift under Long Tool Traces' (budget satisfaction degrading as tool traces accumulate); named mechanisms with dedicated ablation/failure-mode analysis. No adversarial evaluation.
501,ca7830d57999480fd403a94d63eea380dac4d851,HIPIF: Hierarchical Planning and Information Folding for Long-Horizon LLM Agent Learning,Y,HIPIF (Hierarchical Planning and Information Folding),direct-input,reasoning-corruption,ingestion,ML/AI,incidental,HiAgent,high,"Explicitly targets named failure mode 'long-context interference' (growing histories weakening global task-state tracking); trained end-to-end to fold completed subgoal histories, benchmarked directly against prior folding/subgoal approach HiAgent. No adversarial evaluation."
502,5814e11d1745afb7cbec86027b01792b9addd58c,ROMA: Recursive Open Meta-Agent Framework for Long-Horizon Multi-Agent Systems,Y,ROMA (Recursive Open Meta-Agents) with GEPA+,multi-agent,reasoning-corruption,none,ML/AI,incidental,,low,"Framework explicitly designed so 'aggregation compresses and validates intermediate results to control context growth,' addressing context-window limits degrading performance; however evaluation focuses on general accuracy/quality gains (SEAL-0, EQ-Bench) rather than directly demonstrating resilience to context degradation, so classification as a genuine context-pollution defense (vs. general architecture paper) is uncertain."
504,82db2a28068c2f588e6b37549e0d88c76e7b266f,Planner Matters! An Efficient and Unbalanced Multi-agent Collaboration Framework for Long-horizon Planning,N,,,,,ML/AI,,,high,Compute-allocation/planner-centric RL training paper; not framed as a context-pollution mitigation.
505,a14e146c8ee39a21546e71fd1bf4193b3e178748,Prometheus: Towards Long-Horizon Codebase Navigation for Repository-Level Problem Solving,Y,Prometheus (memory-centric context engine with working memory over a repository knowledge graph),tool-output,reasoning-corruption,none,ML/AI,incidental,,medium,"Explicitly targets the Needle-in-a-Haystack problem (relevant evidence overwhelmed by irrelevant code) via persistent working memory and knowledge-graph context engine, with dedicated ablation showing working-memory's accuracy and cost benefits. No adversarial evaluation."
506,420c63cc0480a1990a348b741612cbde516b3f30,AgentProg: Empowering Long-Horizon GUI Agents with Program-guided Context Management,Y,AgentProg (program-guided context management with Execution Tree and global belief state),direct-input,reasoning-corruption,ingestion,ML/AI,incidental,,high,Named context-management technique explicitly addressing failure of existing compression methods to preserve vital semantic information; directly demonstrates avoidance of catastrophic degradation vs. sliding-window/summarization/hierarchical-planning baselines on long-horizon tasks. No adversarial evaluation.
509,8d7f27aefecab5cf000fc076fb80d56fd5d80398,Optimus-1: Hybrid Multimodal Memory Empowered Agents Excel in Long-Horizon Tasks,N,,,,,ML/AI,,,medium,"Knowledge/experience-augmentation memory module aimed at providing missing world knowledge for Minecraft long-horizon tasks; framed as a capability-enhancement (lack of knowledge), not as mitigating context corruption/interference specifically."
510,1ec303fc4af7bf55f8913cc695cc374a51a460aa,ColorBench: Benchmarking Mobile Agents with Graph-Structured Framework for Complex Long-Horizon Tasks,N,,,,,ML/AI,,,high,Benchmark/evaluation-framework paper (graph-structured simulation of dynamic mobile behaviors); no proposed context-pollution defense.
512,35d992fd33278b601ecf1bb977bcc9ab965d490f,ID-RAG: Identity Retrieval-Augmented Generation for Long-Horizon Persona Coherence in Generative Agents,Y,ID-RAG (Identity Retrieval-Augmented Generation),RAG,reasoning-corruption,reasoning,ML/AI,incidental,,high,Named RAG-based identity-grounding technique explicitly targeting 'identity drift' as long-term memory context grows; directly measured mitigation of identity-recall decline over time vs. baseline generative agents. No adversarial evaluation.
514,6c5f3dd82ee674d929a8eb4b256ca2045e02ae60,MEM1: Learning to Synergize Memory and Reasoning for Efficient Long-Horizon Agents,Y,MEM1,memory,reasoning-corruption,reasoning,ML/AI,incidental,,high,"Named end-to-end RL memory-consolidation framework explicitly addressing unbounded memory growth and degraded reasoning from full-context prompting; widely used as a baseline/comparison point in later papers in this batch (ReSum, Agent-BRACE, SAM). No adversarial evaluation."
515,a916a577bf89c4151f128e21b9fc30310b412125,FoldAct: Efficient and Stable Context Folding for Long-Horizon Search Agents,Y,FoldAct,direct-input,reasoning-corruption,ingestion,ML/AI,incidental,AgentFold (context folding),medium,"Named technique explicitly fixing training-stability failure modes (gradient dilution, self-conditioning collapse) in prior context-folding compression methods; evaluated purely against natural context growth, no adversarial threat model."
518,00f053f6a2769351f5102c445b2ee02e9c73226a,Training High-Level Schedulers with Execution-Feedback Reinforcement Learning for Long-Horizon GUI Automation,Y,"CES (Coordinator-Executor-State Tracker), specifically the State Tracker context-compression module",tool-output,reasoning-corruption,none,ML/AI,incidental,,low,"State Tracker component explicitly performs 'context compression and information management' to address lack of task-state awareness over long horizons, with ablation confirming its necessity; however core paper contribution is broader multi-agent RL-scheduler architecture, not primarily framed as a context-pollution defense, so inclusion is borderline."
521,e09a2e4fa4fe89e6553b844ed841643769c1118c,Can We Rely on LLM Agents to Draft Long-Horizon Plans? Let's Take TravelPlanner as an Example,N,,,,,ML/AI,,,medium,"Primarily an empirical failure-analysis study; its one novel proposed technique (FAFT, Feedback-Aware Fine-Tuning) targets plan-refinement quality via positive/negative feedback training rather than context corruption/degradation specifically, so not counted as a context-pollution defense."
522,c39c4cadbf0f6bbf509848c9a8de7bf0c7d6785b,Laser: Governing Long-Horizon Agentic Search via Structured Protocol and Context Register,Y,Laser (structured action protocol + context register),direct-input,reasoning-corruption,ingestion,ML/AI,incidental,,high,Paper's own threat_model explicitly names the failure mode 'context pollution' (noise from unstructured raw traces obscuring critical information); Laser's context register is a named mechanism directly evaluated for filtering noise and preserving essential state via ablation. No adversarial evaluation.
523,055f039761d570658146e34dbe512d8671493887,ReSum: Unlocking Long-Horizon Search Intelligence via Context Summarization,Y,ReSum / ReSum-GRPO,direct-input,reasoning-corruption,ingestion,ML/AI,incidental,,high,"Named plug-and-play context-summarization technique explicitly addressing context-window exhaustion in long-horizon web search agents; extensively benchmarked against ReAct, truncation, and MEM1. No adversarial evaluation."
525,4d0a48445c810c630fb8a6c582979b45768ffbc1,LoHoVLA: A Unified Vision-Language-Action Model for Long-Horizon Embodied Tasks,N,,,,,ML/AI,,,high,"General robotics vision-language-action capability architecture; hierarchical closed-loop control targets planning/coordination errors generally, not context-pollution specifically."
526,03966865097d130afafce247b9fa4cfbac042e60,SWE-EVO: Benchmarking Coding Agents in Long-Horizon Software Evolution Scenarios,N,,,,,ML/AI,,,high,Benchmark paper only; no proposed mitigation.
528,1aa0ad840f5b5480cd3a804f0cec50cb7a549e04,Mem2Ego: Empowering Vision-Language Models with Global-to-Ego Memory for Long-Horizon Embodied Navigation,N,,,,,ML/AI,,,medium,"Global+egocentric memory-fusion architecture aimed at improving spatial-reasoning navigation capability; not framed as mitigating context corruption/degradation, more a general perception/planning capability improvement."
530,ae783820a1487b964411cd0086324b89a3d64e0d,Skill Reinforcement Learning and Planning for Open-World Long-Horizon Tasks,N,,,,,ML/AI,,,high,Hierarchical skill-RL + planning-graph capability framework (Plan4MC) for Minecraft; not a context-pollution defense.
531,4202c16e1e53dfd411d6ab9695343a925ec038ae,VideoCAD: A Dataset and Model for Learning Long-Horizon 3D CAD UI Interactions from Video,N,,,,,ML/AI,,,high,Dataset + behavior-cloning model paper for CAD UI automation; no context-pollution defense.
534,25bb43f9e14b7d157a84736ee63352c6227766e0,SearchSwarm: Towards Delegation Intelligence in Agentic LLMs for Long-Horizon Deep Research,Y,SearchSwarm (delegation-intelligence harness/training for main-agent-to-subagent task decomposition),multi-agent,reasoning-corruption,ingestion,ML/AI,incidental,,medium,"Proposes an active delegation paradigm explicitly contrasted with passive context-management approaches (summarization/truncation) that wait until context budget is exhausted; core contribution is training data/harness for delegation skill rather than a pure architectural mechanism, so borderline as a citable context-pollution defense vs. a capability-training method."
535,f259b2f9d94edd5254891a7efc05503c6528e0f3,Controlling Long-Horizon Behavior in Language Model Agents with Explicit State Dynamics,Y,Agent-level affective subsystem (VAD state dynamics),direct-input,reasoning-corruption,reasoning,ML/AI,incidental,,low,"Named external affective-state mechanism explicitly designed to fix 'instantaneous affective reversal' (abrupt persona/tone shifts) via temporal state persistence; unusual fit for the context-pollution defense taxonomy since it addresses persona/tone coherence rather than corrupted/degraded factual context, so inclusion is uncertain. No adversarial evaluation despite 'adversarial onset' language referring to a scripted hostile-dialogue phase, not an attacker."
536,f9272681e0e35b2a8d82ae1c862a43d6d825274c,Governance Decay: How Context Compaction Silently Erases Safety Constraints in Long-Horizon LLM Agents,Y,Constraint Pinning,direct-input,silent-corruption,ingestion,ML/AI,both,,high,"Formal adversarial security paper: evaluates BOTH passive/incidental context-compaction decay of governance constraints AND an explicit adversarial Compaction-Eviction Attack (indirect prompt injection biasing the summarizer to drop a policy). Constraint Pinning is a named, ablated, training-free defense restoring 0% violation in both settings (though partially broken by an operator-impersonation rescind message)."
537,ad439c4e967aa0bdee70b5f95ec09a3d2149e5e4,CoMIC: Collaborative Memory and Insights Circulation for Long-Horizon LLM Agents in Cloud-Edge Systems,N,,,,,ML/AI,,,medium,"Cloud-edge collaborative memory architecture primarily targeting resource-constrained edge deployment and cross-agent experience sharing; context-growth mitigation is a secondary benefit rather than the paper's core framing, so not counted as a primary context-pollution defense."
538,9fadf4b306ecf6195cd23e59e140afbc95f9334b,AMA-Bench: Evaluating Long-Horizon Memory for Agentic Applications,Y,AMA-Agent (causality-graph construction + tool-augmented retrieval),memory,reasoning-corruption,none,ML/AI,incidental,,high,Named memory-architecture technique explicitly addressing failure of existing memory systems to capture causal/objective information and their reliance on lossy similarity-based retrieval; extensively benchmarked against many named memory-system baselines. No adversarial evaluation.
539,93657d550dd636b5bc284d9803b20646aafc37bf,VLABench: A Large-Scale Benchmark for Language-Conditioned Robotics Manipulation with Long-Horizon Reasoning Tasks,N,,,,,ML/AI,,,high,Benchmark paper only; no proposed mitigation.
540,381bb56e8033eaa85d1c391eb818b6ed38ed7a86,AMemGym: Interactive Memory Benchmarking for Assistants in Long-Horizon Conversations,N,,,,,ML/AI,,,high,"Benchmark/evaluation-methodology paper (on-policy vs. off-policy memory evaluation); the memory architectures compared (AWE/AWI/RAG/native) are prior approaches being categorized/evaluated, not a new proposed defense."
541,91522113ac6b81e4b6acdab8a8e612557d53449c,OSWorld 2.0: Benchmarking Computer Use Agents on Long-Horizon Real-World Tasks,N,,,,,ML/AI,,,high,Benchmark paper (with a safety-auditing component) only; no proposed mitigation technique.
545,d1ed5cf8419f2e0d78a3511ae37596427e4efcbc,Memex(RL): Scaling Long-Horizon LLM Agents via Indexed Experience Memory,Y,Memex / MemexRL (indexed experience memory),memory,reasoning-corruption,reasoning,ML/AI,incidental,,high,"Named indexed-memory technique explicitly addressing lossy information loss from truncation/summarization-based context compression, allowing exact evidence recovery via dereferenceable indices; RL-optimized read/write policy evaluated via before/after training comparison. No adversarial evaluation."
547,f40d01af18a719f5aaedc0b4067396a2de24a382,Odysseys: Benchmarking Web Agents on Realistic Long Horizon Tasks,N,,,,,ML/AI,,,high,Benchmark paper only; no proposed mitigation.
548,25387a97c53a332161e540ef3f94e6bd519163c3,Coupling Macro Dynamics and Micro States for Long-Horizon Social Simulation,N,,,,,ML/AI,,,medium,"MF-MDP addresses simulation-fidelity drift in opinion-dynamics modeling (a modeling-accuracy problem for social simulation), not corruption/degradation of an agent's own operating context; poor fit for context-pollution defense taxonomy."
550,6fbed6c6a5fa6dbdbb06cede77e50318a8499bad,Co-Evolving LLM Decision and Skill Bank Agents for Long-Horizon Tasks,N,,,,,ML/AI,,,high,COS-PLAY is a skill discovery/reuse co-evolution framework for game-playing capability; not framed as a context-pollution defense.
551,960fb2ff6bc20697a0ca16d65e9e95c5b57a118b,Toward Ultra-Long-Horizon Agentic Science: Cognitive Accumulation for Machine Learning Engineering,Y,"Hierarchical Cognitive Caching (HCC), in ML-Master 2.0",direct-input,reasoning-corruption,none,ML/AI,incidental,,high,Named multi-tiered context-management technique explicitly reframing 'context saturation' (unbounded growth of execution logs/traces) as a cognitive-accumulation problem; ablation isolates each of the three HCC tiers' contribution. No adversarial evaluation.
553,6185f73684109d7f87f92d7f4db44c310b7ddf77,MemWeaver: Weaving Hybrid Memories for Traceable Long-Horizon Agentic Reasoning,Y,MemWeaver (graph memory + experience memory + passage memory),memory,reasoning-corruption,reasoning,ML/AI,incidental,,high,"Named hybrid-memory framework explicitly targeting temporal conflicts, brittle multi-hop reasoning, and poor traceability from unstructured retrieval/coarse abstraction; ablations isolate each memory layer's contribution against named baselines (MemoryBank, A-Mem, ReadAgent). No adversarial evaluation."
555,31e1a7b22ce24c7d1aa5880295c7c2c46abd1ac7,LPS-Bench: Benchmarking Safety Awareness of Computer-Use Agents in Long-Horizon Planning under Benign and Adversarial Scenarios,N,,,,,ML/AI,,,medium,"Primarily a benchmark paper measuring planning-time safety awareness under benign and adversarial scenarios; 'mitigation strategies' mentioned in the abstract are discussed as recommendations rather than a concrete, evaluated, named defense technique."
557,7d88571dd0f1a5375ed6a1b397540acc60c4c664,Beyond Compaction: Structured Context Eviction for Long-Horizon Agents,Y,CWL (Context Window Lifecycle),direct-input,reasoning-corruption,ingestion,ML/AI,incidental,,high,"Named, deterministic, LLM-free structured context-eviction scheme explicitly designed to avoid four stated limitations of summarization-based compaction (lossiness, causal-structure destruction, blocking cost, compression-induced hallucination); demonstrated across an 80M-token single session with no measurable accuracy degradation. No adversarial evaluation."
558,7ea4430ffe6177a3722373bdc697227a883f3181,Beyond Entangled Planning: Task-Decoupled Planning for Long-Horizon Agents,Y,TDP (Task-Decoupled Planning),direct-input,reasoning-corruption,reasoning,ML/AI,incidental,,medium,"Named training-free framework explicitly targeting 'entangled contexts' where monolithic history causes local errors to propagate across sub-tasks; isolates reasoning/replanning to scoped sub-task contexts to prevent error propagation, evaluated against ReAct/CoT/Plan-and-Act. No adversarial evaluation."
559,79a564c6018e95373c81c1c809e8af83f703053d,MemGym: a Long-Horizon Memory Environment for LLM Agents,N,,,,,ML/AI,,,high,"Benchmark/evaluation-methodology paper for agentic memory; MemRM is an evaluation-cost proxy (reward model replacing Docker rollouts), not a context-pollution mitigation technique itself."
560,e9ed5d21588538ff41ad5fbbcf05b7edeea335ce,Towards Long-horizon Embodied Agents with Tool-Aligned Vision-Language-Action Models,N,,,,,ML/AI,,,high,"Robot VLA-agent architecture addressing 'invocation bias' (execution fidelity to agent instructions), a capability/alignment issue distinct from context corruption/pollution."
561,2b570db92dc6c6202e7de5b9834ba87bf701400a,Memory-R2: Fair Credit Assignment for Long-Horizon Memory-Augmented LLM Agents,Y,Memory-R2 (LoGo-GRPO training) with shared-parameter fact extractor / memory manager,memory,reasoning-corruption,reasoning,ML/AI,incidental,Memory-R1,medium,"Core novelty (LoGo-GRPO) is primarily an RL credit-assignment training algorithm rather than a context-management mechanism per se, but the resulting Memory-R2 system is a new SOTA memory-augmented agent directly extending and outperforming named prior memory-agent baselines (Memory-R1, MEM1, MemAgent, Mem0). No adversarial evaluation."
562,39aa2fee90ab6a05748b14aae98d7e5ccde570da,MAGE: Safeguarding LLM Agents against Long-Horizon Threats via Shadow Memory,Y,MAGE (Memory As Guardrail Enforcement),memory,goal-hijack,execution,ML/AI,adversarial,,high,"Formal security/defense paper (shadow-memory guardrail) explicitly evaluated against indirect prompt injection and user-as-adversary tool-chaining attacks, including adaptive defense-aware attacks (PI2); compared against five named prior defenses (Spotlighting, Repeated-Prompt, PI-Detector, MELON, IPIGuard). Purely adversarial evaluation, no incidental/natural-degradation testing."
564,5903e7085369d8364ddb739bbf4c10e9b80590c3,M2: Dual-Memory Augmentation for Long-Horizon Web Agents via Trajectory Summarization and Insight Retrieval,Y,M2 (Dynamic Trajectory Summarization + Insight Retrieval Augmentation),memory,reasoning-corruption,reasoning,ML/AI,incidental,,high,Named dual-memory technique explicitly targeting 'context explosion' and 'lost-in-the-middle' degradation in long-horizon web navigation; ablations isolate Internal vs. External memory contributions. No adversarial evaluation.
565,3e9dcfc0391a1d39a1365e8ed86fe2a1c9074e09,SWE-TRACE: Optimizing Long-Horizon SWE Agents Through Rubric Process Reward Models and Heuristic Test-Time Scaling,N,,,,,ML/AI,,,high,"RL training pipeline + process-reward-model + test-time-scaling optimization framework for SWE agents; addresses reward hacking/policy degradation/inefficient trajectories, not primarily a context-pollution mitigation mechanism."
566,9f4a9187b4d4238814ecd25ab3b7597b58d35309,FS-Researcher: Test-Time Scaling for Long-Horizon Research Tasks with File-System-Based Agents,Y,FS-Researcher (file-system-based dual-agent: Context Builder + Report Writer),direct-input,reasoning-corruption,ingestion,ML/AI,incidental,,high,"Named persistent-workspace/file-system architecture explicitly addressing context-window exhaustion in long-horizon deep research, with ablations isolating the workspace, dual-agent separation, and section-wise writing contributions. Paper's ethics section flags prompt-injection attack-surface risk but does not evaluate it; core method is evaluated only against natural context exhaustion."
567,8d7b4735580cb50efdb1f741504e03af5739fd8f,UI-Copilot: Advancing Long-Horizon GUI Automation via Tool-Integrated Policy Optimization,Y,UI-Copilot (memory decoupling + Tool-Integrated Policy Optimization / TIPO),tool-output,reasoning-corruption,none,ML/AI,incidental,,high,"Named memory-decoupling technique explicitly targeting 'memory degradation, progress confusion, and math hallucination' in long-horizon GUI agents; ablates against context-management strategy variants (Action-Only, Action-Thought, Multi-turn Context). No adversarial evaluation."
568,e04cfb96e373bb30fdb3fa104843a9892b743f6a,An Intent-Driven Task Graph Framework for Safe Long-Horizon Execution in Embodied Agents,N,,,,,ML/AI,,,low,"General safety/reliability architecture for embodied robot execution (decoupling intent parsing from execution via task graph); extraction fields (key_result/baselines/threat_model) were empty in source data, limiting confidence, but abstract framing suggests a general capability/safety paper rather than a specifically context-pollution-framed defense."
569,275287a4171cae860fd6c8b2b6b727f7799c5444,RoadmapBench: Evaluating Long-Horizon Agentic Software Development Across Version Upgrades,N,,,,,ML/AI,,,high,Benchmark paper only; no proposed mitigation.
570,1c704a568f6593fae71bbd56160de6bda2f16be3,Meta-Cognitive Memory Policy Optimization for Long-Horizon LLM Agents,Y,MMPO (Metacognitive Memory Policy Optimization) with Belief Entropy,memory,reasoning-corruption,reasoning,ML/AI,incidental,MemAgent / RL-MemAgent,high,"Named self-supervised proxy (Belief Entropy) and RL training technique explicitly targeting 'belief deviation' from recursive-summarization semantic noise accumulation; directly extends and outperforms RL-MemAgent using an identical memory workflow, isolating the contribution of the new supervision signal. No adversarial evaluation."
573,4faf0b5fdbfe974ae6e2c156371f422a1b6eda67,Slipstream: Trajectory-Grounded Compaction Validation for Long-Horizon Agents,Y,"Slipstream (asynchronous, judge-validated trajectory-grounded compaction)",direct-input,reasoning-corruption,ingestion,ML/AI,incidental,,high,"Named technique explicitly addressing a structural validation gap in synchronous compaction that lets errors 'silently propagate' (paper explicitly cites 'context rot'); validates candidate summaries against the agent's continued reasoning using an independent judge signal. Evaluated purely against natural compaction failures, no adversarial threat model."
575,b6f2abdf6b7896e12671af37ab280b17c5ab5c36,Goal-Autopilot: A Verifiable Anti-Fabrication Firewall for Unattended Long-Horizon Agents,Y,Autopilot (gated finite-state-machine execution firewall),direct-input,silent-corruption,reasoning,ML/AI,incidental,,high,"Formal, provable defense (No-False-Success theorem) against silently fabricated task-completion claims, framed by the paper itself as 'a self-inflicted, non-adversarial analog of context/state poisoning'; extensively evaluated against ReAct/Reflexion/StateFlow baselines including a controlled gate-ablation. Evaluated only against non-adversarial fabrication, not an external attacker, though the ethics statement flags adversarial-deployer misuse as an open concern."
577,8ff9c033934b39ec676e42bc84baa654e2453cc6,Environment Maps: Structured Environmental Representations for Long-Horizon Agents,Y,Environment Maps (Contexts/Actions/Workflows/Tacit Knowledge graph),direct-input,reasoning-corruption,none,ML/AI,incidental,,high,Named persistent structured representation explicitly mitigating 'cascading errors' from raw session-bound context; ablated against both a session-bound baseline and raw-trajectory-access baseline to isolate the value of structuring evidence. No adversarial evaluation.
